,Month,Sales
51556,2013-08-08,4.99
51557,2013-08-08,34.99
51558,2013-08-08,4.99
51559,2013-08-08,4.99
51560,2013-08-08,2.29
51561,2013-08-08,4.99
51562,2013-08-08,54.99
51563,2013-08-08,7.95
51564,2013-08-08,4.99
51565,2013-08-08,34.99
51566,2013-08-08,21.98
51567,2013-08-08,9.99
51568,2013-08-08,4.99
51569,2013-08-08,53.99
51570,2013-08-08,8.99
51571,2013-08-08,21.98
51572,2013-08-08,9.99
51573,2013-08-08,4.99
51574,2013-08-08,69.99
51575,2013-08-08,24.49
51576,2013-08-08,69.99
51577,2013-08-08,24.49
51578,2013-08-08,69.99
51579,2013-08-08,8.99
51580,2013-08-08,9.99
51581,2013-08-08,4.99
51582,2013-08-08,4.99
51583,2013-08-08,24.49
51584,2013-08-08,28.99
51585,2013-08-08,2.29
51586,2013-08-08,3.99
51587,2013-08-08,2.29
51588,2013-08-08,28.99
51589,2013-08-08,4.99
51590,2013-08-08,34.99
51591,2013-08-08,28.99
51592,2013-08-08,4.99
51593,2013-08-08,35.0
51594,2013-08-08,4.99
51595,2013-08-08,35.0
51596,2013-08-08,2.29
51597,2013-08-08,35.0
51598,2013-08-08,4.99
51599,2013-08-08,2.29
51600,2013-08-08,21.98
51601,2013-08-08,4.99
51602,2013-08-08,35.0
51603,2013-08-08,21.98
51604,2013-08-08,8.99
51605,2013-08-08,564.99
51606,2013-08-08,539.99
51607,2013-08-08,564.99
51608,2013-08-08,4.99
51609,2013-08-08,9.99
51610,2013-08-08,120.0
51611,2013-08-08,564.99
51612,2013-08-08,9.99
51613,2013-08-08,4.99
51614,2013-08-08,769.49
51615,2013-08-08,7.95
51616,2013-08-08,2319.99
51617,2013-08-08,9.99
51618,2013-08-08,2294.99
51619,2013-08-08,35.0
51620,2013-08-08,2319.99
51621,2013-08-08,4.99
51622,2013-08-08,9.99
51623,2013-08-08,2294.99
51624,2013-08-08,34.99
51625,2013-08-08,2294.99
51626,2013-08-08,21.98
51627,2013-08-08,49.99
51628,2013-08-08,742.35
51629,2013-08-08,34.99
51630,2013-08-08,2443.35
51631,2013-08-08,4.99
51632,2013-08-08,8.99
51633,2013-08-08,34.99
51634,2013-08-08,2319.99
51635,2013-08-08,54.99
51636,2013-08-08,2384.07
51637,2013-08-08,34.99
51638,2013-08-08,24.49
51639,2013-08-08,1120.49
51640,2013-08-08,34.99
51641,2013-08-08,539.99
51642,2013-08-08,34.99
51643,2013-08-08,539.99
51644,2013-08-08,34.99
51645,2013-08-08,2384.07
51646,2013-08-08,8.99
51647,2013-08-08,4.99
51648,2013-08-08,8.99
51649,2013-08-09,1120.49
51650,2013-08-09,34.99
51651,2013-08-09,8.99
51652,2013-08-09,2319.99
51653,2013-08-09,2.29
51654,2013-08-09,2294.99
51655,2013-08-09,9.99
51656,2013-08-09,4.99
51657,2013-08-09,34.99
51658,2013-08-09,24.99
51659,2013-08-09,4.99
51660,2013-08-09,34.99
51661,2013-08-09,24.49
51662,2013-08-09,4.99
51663,2013-08-09,35.0
51664,2013-08-09,2.29
51665,2013-08-09,32.6
51666,2013-08-09,34.99
51667,2013-08-09,1700.99
51668,2013-08-09,4.99
51669,2013-08-09,8.99
51670,2013-08-09,53.99
51671,2013-08-09,539.99
51672,2013-08-09,49.99
51673,2013-08-09,2294.99
51674,2013-08-09,9.99
51675,2013-08-09,34.99
51676,2013-08-09,24.99
51677,2013-08-09,3.99
51678,2013-08-09,4.99
51679,2013-08-09,28.99
51680,2013-08-09,24.49
51681,2013-08-09,3.99
51682,2013-08-09,32.6
51683,2013-08-09,2.29
51684,2013-08-09,28.99
51685,2013-08-09,4.99
51686,2013-08-09,54.99
51687,2013-08-09,7.95
51688,2013-08-09,32.6
51689,2013-08-09,2.29
51690,2013-08-09,29.99
51691,2013-08-09,8.99
51692,2013-08-09,9.99
51693,2013-08-09,4.99
51694,2013-08-09,24.99
51695,2013-08-09,34.99
51696,2013-08-09,21.98
51697,2013-08-09,24.49
51698,2013-08-09,3.99
51699,2013-08-09,8.99
51700,2013-08-09,53.99
51701,2013-08-09,4.99
51702,2013-08-09,29.99
51703,2013-08-09,7.95
51704,2013-08-09,4.99
51705,2013-08-09,34.99
51706,2013-08-09,4.99
51707,2013-08-09,29.99
51708,2013-08-09,2.29
51709,2013-08-09,28.99
51710,2013-08-09,4.99
51711,2013-08-09,2.29
51712,2013-08-09,21.49
51713,2013-08-09,3.99
51714,2013-08-09,2.29
51715,2013-08-09,21.49
51716,2013-08-09,3.99
51717,2013-08-09,2.29
51718,2013-08-09,4.99
51719,2013-08-09,35.0
51720,2013-08-09,34.99
51721,2013-08-09,4.99
51722,2013-08-09,35.0
51723,2013-08-09,159.0
51724,2013-08-09,769.49
51725,2013-08-09,69.99
51726,2013-08-09,53.99
51727,2013-08-09,8.99
51728,2013-08-09,769.49
51729,2013-08-09,69.99
51730,2013-08-09,2319.99
51731,2013-08-09,35.0
51732,2013-08-09,2.29
51733,2013-08-09,8.99
51734,2013-08-09,1214.85
51735,2013-08-09,8.99
51736,2013-08-09,1214.85
51737,2013-08-09,539.99
51738,2013-08-09,8.99
51739,2013-08-09,4.99
51740,2013-08-09,2.29
51741,2013-08-09,539.99
51742,2013-08-09,21.49
51743,2013-08-09,539.99
51744,2013-08-09,8.99
51745,2013-08-09,4.99
51746,2013-08-09,8.99
51747,2013-08-09,2443.35
51748,2013-08-09,32.6
51749,2013-08-09,2.29
51750,2013-08-09,539.99
51751,2013-08-09,9.99
51752,2013-08-09,539.99
51753,2013-08-09,4.99
51754,2013-08-09,8.99
51755,2013-08-09,34.99
51756,2013-08-09,539.99
51757,2013-08-09,34.99
51758,2013-08-09,1120.49
51759,2013-08-09,8.99
51760,2013-08-09,49.99
51761,2013-08-09,1120.49
51762,2013-08-09,53.99
51763,2013-08-09,539.99
51764,2013-08-09,21.49
51765,2013-08-09,3.99
51766,2013-08-09,2384.07
51767,2013-08-09,8.99
51768,2013-08-09,2384.07
51769,2013-08-09,34.99
51770,2013-08-10,2443.35
51771,2013-08-10,8.99
51772,2013-08-10,4.99
51773,2013-08-10,2.29
51774,2013-08-10,2294.99
51775,2013-08-10,35.0
51776,2013-08-10,34.99
51777,2013-08-10,24.99
51778,2013-08-10,29.99
51779,2013-08-10,4.99
51780,2013-08-10,2.29
51781,2013-08-10,21.49
51782,2013-08-10,2.29
51783,2013-08-10,4.99
51784,2013-08-10,8.99
51785,2013-08-10,29.99
51786,2013-08-10,4.99
51787,2013-08-10,29.99
51788,2013-08-10,4.99
51789,2013-08-10,120.0
51790,2013-08-10,69.99
51791,2013-08-10,8.99
51792,2013-08-10,4.99
51793,2013-08-10,4.99
51794,2013-08-10,4.99
51795,2013-08-10,53.99
51796,2013-08-10,8.99
51797,2013-08-10,21.98
51798,2013-08-10,21.98
51799,2013-08-10,7.95
51800,2013-08-10,24.99
51801,2013-08-10,3.99
51802,2013-08-10,4.99
51803,2013-08-10,35.0
51804,2013-08-10,9.99
51805,2013-08-10,63.5
51806,2013-08-10,4.99
51807,2013-08-10,4.99
51808,2013-08-10,24.49
51809,2013-08-10,3.99
51810,2013-08-10,21.49
51811,2013-08-10,34.99
51812,2013-08-10,4.99
51813,2013-08-10,2.29
51814,2013-08-10,159.0
51815,2013-08-10,4.99
51816,2013-08-10,34.99
51817,2013-08-10,28.99
51818,2013-08-10,4.99
51819,2013-08-10,34.99
51820,2013-08-10,35.0
51821,2013-08-10,4.99
51822,2013-08-10,34.99
51823,2013-08-10,21.98
51824,2013-08-10,34.99
51825,2013-08-10,49.99
51826,2013-08-10,1700.99
51827,2013-08-10,24.99
51828,2013-08-10,3.99
51829,2013-08-10,2319.99
51830,2013-08-10,34.99
51831,2013-08-10,2319.99
51832,2013-08-10,21.98
51833,2013-08-10,49.99
51834,2013-08-10,8.99
51835,2013-08-10,8.99
51836,2013-08-10,742.35
51837,2013-08-10,1700.99
51838,2013-08-10,53.99
51839,2013-08-10,539.99
51840,2013-08-10,8.99
51841,2013-08-10,4.99
51842,2013-08-10,54.99
51843,2013-08-10,539.99
51844,2013-08-10,1120.49
51845,2013-08-10,24.99
51846,2013-08-10,3.99
51847,2013-08-10,120.0
51848,2013-08-10,1120.49
51849,2013-08-10,34.99
51850,2013-08-10,1120.49
51851,2013-08-10,34.99
51852,2013-08-10,1120.49
51853,2013-08-10,53.99
51854,2013-08-10,539.99
51855,2013-08-10,21.49
51856,2013-08-10,539.99
51857,2013-08-11,1120.49
51858,2013-08-11,34.99
51859,2013-08-11,1120.49
51860,2013-08-11,34.99
51861,2013-08-11,53.99
51862,2013-08-11,8.99
51863,2013-08-11,1214.85
51864,2013-08-11,8.99
51865,2013-08-11,4.99
51866,2013-08-11,34.99
51867,2013-08-11,24.49
51868,2013-08-11,1214.85
51869,2013-08-11,53.99
51870,2013-08-11,2294.99
51871,2013-08-11,2319.99
51872,2013-08-11,9.99
51873,2013-08-11,4.99
51874,2013-08-11,34.99
51875,2013-08-11,7.95
51876,2013-08-11,24.99
51877,2013-08-11,2.29
51878,2013-08-11,24.99
51879,2013-08-11,21.49
51880,2013-08-11,3.99
51881,2013-08-11,2.29
51882,2013-08-11,7.95
51883,2013-08-11,21.98
51884,2013-08-11,3.99
51885,2013-08-11,24.99
51886,2013-08-11,34.99
51887,2013-08-11,4.99
51888,2013-08-11,54.99
51889,2013-08-11,69.99
51890,2013-08-11,4.99
51891,2013-08-11,2.29
51892,2013-08-11,4.99
51893,2013-08-11,9.99
51894,2013-08-11,4.99
51895,2013-08-11,54.99
51896,2013-08-11,3.99
51897,2013-08-11,2.29
51898,2013-08-11,564.99
51899,2013-08-11,9.99
51900,2013-08-11,4.99
51901,2013-08-11,53.99
51902,2013-08-11,24.49
51903,2013-08-11,769.49
51904,2013-08-11,49.99
51905,2013-08-11,8.99
51906,2013-08-11,24.49
51907,2013-08-11,34.99
51908,2013-08-11,2.29
51909,2013-08-11,4.99
51910,2013-08-11,24.49
51911,2013-08-11,21.49
51912,2013-08-11,4.99
51913,2013-08-11,24.99
51914,2013-08-11,34.99
51915,2013-08-11,24.49
51916,2013-08-11,21.49
51917,2013-08-11,2.29
51918,2013-08-11,24.99
51919,2013-08-11,2.29
51920,2013-08-11,7.95
51921,2013-08-11,3.99
51922,2013-08-11,32.6
51923,2013-08-11,34.99
51924,2013-08-11,3.99
51925,2013-08-11,32.6
51926,2013-08-11,34.99
51927,2013-08-11,4.99
51928,2013-08-11,29.99
51929,2013-08-11,21.98
51930,2013-08-11,29.99
51931,2013-08-11,4.99
51932,2013-08-11,4.99
51933,2013-08-11,29.99
51934,2013-08-11,2.29
51935,2013-08-11,4.99
51936,2013-08-11,29.99
51937,2013-08-11,34.99
51938,2013-08-11,9.99
51939,2013-08-11,4.99
51940,2013-08-11,34.99
51941,2013-08-11,53.99
51942,2013-08-11,69.99
51943,2013-08-11,8.99
51944,2013-08-11,69.99
51945,2013-08-11,53.99
51946,2013-08-11,8.99
51947,2013-08-11,4.99
51948,2013-08-11,69.99
51949,2013-08-11,4.99
51950,2013-08-11,2.29
51951,2013-08-11,21.98
51952,2013-08-11,8.99
51953,2013-08-11,21.98
51954,2013-08-11,34.99
51955,2013-08-11,4.99
51956,2013-08-11,24.99
51957,2013-08-11,3.99
51958,2013-08-11,24.49
51959,2013-08-11,3.99
51960,2013-08-11,2.29
51961,2013-08-11,21.49
51962,2013-08-11,2.29
51963,2013-08-11,35.0
51964,2013-08-11,4.99
51965,2013-08-11,7.95
51966,2013-08-11,35.0
51967,2013-08-11,2.29
51968,2013-08-11,35.0
51969,2013-08-11,4.99
51970,2013-08-11,21.98
51971,2013-08-11,49.99
51972,2013-08-11,2443.35
51973,2013-08-11,3.99
51974,2013-08-11,32.6
51975,2013-08-11,34.99
51976,2013-08-11,2294.99
51977,2013-08-11,34.99
51978,2013-08-11,769.49
51979,2013-08-11,69.99
51980,2013-08-11,53.99
51981,2013-08-11,1700.99
51982,2013-08-11,34.99
51983,2013-08-11,24.49
51984,2013-08-11,539.99
51985,2013-08-11,2443.35
51986,2013-08-11,34.99
51987,2013-08-11,2443.35
51988,2013-08-11,8.99
51989,2013-08-11,4.99
51990,2013-08-11,54.99
51991,2013-08-11,2294.99
51992,2013-08-11,21.98
51993,2013-08-11,159.0
51994,2013-08-11,2319.99
51995,2013-08-11,21.98
51996,2013-08-11,53.99
51997,2013-08-11,2294.99
51998,2013-08-11,21.98
51999,2013-08-11,2.29
52000,2013-08-11,539.99
52001,2013-08-11,21.49
52002,2013-08-11,8.99
52003,2013-08-11,539.99
52004,2013-08-11,8.99
52005,2013-08-11,24.49
52006,2013-08-11,4.99
52007,2013-08-11,1120.49
52008,2013-08-11,34.99
52009,2013-08-11,1120.49
52010,2013-08-11,24.99
52011,2013-08-11,3.99
52012,2013-08-11,34.99
52013,2013-08-11,49.99
52014,2013-08-11,8.99
52015,2013-08-11,1120.49
52016,2013-08-11,24.99
52017,2013-08-11,2.29
52018,2013-08-11,1120.49
52019,2013-08-11,34.99
52020,2013-08-12,1120.49
52021,2013-08-12,34.99
52022,2013-08-12,2319.99
52023,2013-08-12,21.98
52024,2013-08-12,9.99
52025,2013-08-12,4.99
52026,2013-08-12,2319.99
52027,2013-08-12,9.99
52028,2013-08-12,4.99
52029,2013-08-12,2294.99
52030,2013-08-12,120.0
52031,2013-08-12,2294.99
52032,2013-08-12,1214.85
52033,2013-08-12,8.99
52034,2013-08-12,2319.99
52035,2013-08-12,2319.99
52036,2013-08-12,9.99
52037,2013-08-12,4.99
52038,2013-08-12,53.99
52039,2013-08-12,24.99
52040,2013-08-12,4.99
52041,2013-08-12,34.99
52042,2013-08-12,120.0
52043,2013-08-12,35.0
52044,2013-08-12,4.99
52045,2013-08-12,2.29
52046,2013-08-12,4.99
52047,2013-08-12,34.99
52048,2013-08-12,4.99
52049,2013-08-12,2.29
52050,2013-08-12,7.95
52051,2013-08-12,32.6
52052,2013-08-12,8.99
52053,2013-08-12,1700.99
52054,2013-08-12,2443.35
52055,2013-08-12,34.99
52056,2013-08-12,2294.99
52057,2013-08-12,9.99
52058,2013-08-12,4.99
52059,2013-08-12,24.49
52060,2013-08-12,2319.99
52061,2013-08-12,9.99
52062,2013-08-12,8.99
52063,2013-08-12,4.99
52064,2013-08-12,24.99
52065,2013-08-12,21.49
52066,2013-08-12,2.29
52067,2013-08-12,32.6
52068,2013-08-12,3.99
52069,2013-08-12,49.99
52070,2013-08-12,24.99
52071,2013-08-12,4.99
52072,2013-08-12,34.99
52073,2013-08-12,29.99
52074,2013-08-12,29.99
52075,2013-08-12,29.99
52076,2013-08-12,2.29
52077,2013-08-12,9.99
52078,2013-08-12,4.99
52079,2013-08-12,69.99
52080,2013-08-12,8.99
52081,2013-08-12,9.99
52082,2013-08-12,4.99
52083,2013-08-12,24.49
52084,2013-08-12,69.99
52085,2013-08-12,4.99
52086,2013-08-12,69.99
52087,2013-08-12,53.99
52088,2013-08-12,4.99
52089,2013-08-12,4.99
52090,2013-08-12,4.99
52091,2013-08-12,34.99
52092,2013-08-12,4.99
52093,2013-08-12,34.99
52094,2013-08-12,4.99
52095,2013-08-12,34.99
52096,2013-08-12,3.99
52097,2013-08-12,24.99
52098,2013-08-12,159.0
52099,2013-08-12,35.0
52100,2013-08-12,69.99
52101,2013-08-12,63.5
52102,2013-08-12,24.99
52103,2013-08-12,4.99
52104,2013-08-12,2.29
52105,2013-08-12,24.99
52106,2013-08-12,3.99
52107,2013-08-12,34.99
52108,2013-08-12,21.49
52109,2013-08-12,2.29
52110,2013-08-12,159.0
52111,2013-08-12,35.0
52112,2013-08-12,35.0
52113,2013-08-12,4.99
52114,2013-08-12,21.98
52115,2013-08-12,35.0
52116,2013-08-12,4.99
52117,2013-08-12,34.99
52118,2013-08-12,35.0
52119,2013-08-12,4.99
52120,2013-08-12,35.0
52121,2013-08-12,4.99
52122,2013-08-12,2.29
52123,2013-08-12,2443.35
52124,2013-08-12,8.99
52125,2013-08-12,8.99
52126,2013-08-12,4.99
52127,2013-08-12,2294.99
52128,2013-08-12,21.98
52129,2013-08-12,63.5
52130,2013-08-12,2294.99
52131,2013-08-12,9.99
52132,2013-08-12,4.99
52133,2013-08-12,54.99
52134,2013-08-12,7.95
52135,2013-08-12,742.35
52136,2013-08-12,8.99
52137,2013-08-12,4.99
52138,2013-08-12,34.99
52139,2013-08-12,8.99
52140,2013-08-12,1214.85
52141,2013-08-12,34.99
52142,2013-08-12,2294.99
52143,2013-08-12,21.98
52144,2013-08-12,4.99
52145,2013-08-12,9.99
52146,2013-08-12,24.49
52147,2013-08-12,2319.99
52148,2013-08-12,4.99
52149,2013-08-12,9.99
52150,2013-08-12,54.99
52151,2013-08-12,2319.99
52152,2013-08-12,35.0
52153,2013-08-12,4.99
52154,2013-08-12,34.99
52155,2013-08-12,24.49
52156,2013-08-12,742.35
52157,2013-08-12,4.99
52158,2013-08-12,8.99
52159,2013-08-12,8.99
52160,2013-08-12,49.99
52161,2013-08-12,2319.99
52162,2013-08-12,2294.99
52163,2013-08-12,9.99
52164,2013-08-12,4.99
52165,2013-08-12,8.99
52166,2013-08-12,539.99
52167,2013-08-12,8.99
52168,2013-08-12,4.99
52169,2013-08-12,24.49
52170,2013-08-12,34.99
52171,2013-08-12,1120.49
52172,2013-08-12,1120.49
52173,2013-08-12,53.99
52174,2013-08-12,8.99
52175,2013-08-12,539.99
52176,2013-08-12,1120.49
52177,2013-08-12,34.99
52178,2013-08-12,539.99
52179,2013-08-12,742.35
52180,2013-08-12,28.99
52181,2013-08-12,4.99
52182,2013-08-12,2.29
52183,2013-08-12,742.35
52184,2013-08-12,8.99
52185,2013-08-12,4.99
52186,2013-08-12,34.99
52187,2013-08-12,53.99
52188,2013-08-13,1120.49
52189,2013-08-13,34.99
52190,2013-08-13,1214.85
52191,2013-08-13,34.99
52192,2013-08-13,2319.99
52193,2013-08-13,9.99
52194,2013-08-13,4.99
52195,2013-08-13,34.99
52196,2013-08-13,8.99
52197,2013-08-13,7.95
52198,2013-08-13,24.99
52199,2013-08-13,34.99
52200,2013-08-13,24.49
52201,2013-08-13,24.99
52202,2013-08-13,29.99
52203,2013-08-13,2.29
52204,2013-08-13,69.99
52205,2013-08-13,8.99
52206,2013-08-13,4.99
52207,2013-08-13,2.29
52208,2013-08-13,49.99
52209,2013-08-13,1700.99
52210,2013-08-13,49.99
52211,2013-08-13,1700.99
52212,2013-08-13,1700.99
52213,2013-08-13,24.99
52214,2013-08-13,3.99
52215,2013-08-13,2.29
52216,2013-08-13,8.99
52217,2013-08-13,4.99
52218,2013-08-13,53.99
52219,2013-08-13,34.99
52220,2013-08-13,3.99
52221,2013-08-13,34.99
52222,2013-08-13,8.99
52223,2013-08-13,24.99
52224,2013-08-13,3.99
52225,2013-08-13,8.99
52226,2013-08-13,24.99
52227,2013-08-13,3.99
52228,2013-08-13,4.99
52229,2013-08-13,7.95
52230,2013-08-13,3.99
52231,2013-08-13,63.5
52232,2013-08-13,32.6
52233,2013-08-13,69.99
52234,2013-08-13,69.99
52235,2013-08-13,4.99
52236,2013-08-13,2.29
52237,2013-08-13,4.99
52238,2013-08-13,21.98
52239,2013-08-13,53.99
52240,2013-08-13,4.99
52241,2013-08-13,34.99
52242,2013-08-13,21.98
52243,2013-08-13,7.95
52244,2013-08-13,35.0
52245,2013-08-13,24.99
52246,2013-08-13,3.99
52247,2013-08-13,53.99
52248,2013-08-13,35.0
52249,2013-08-13,4.99
52250,2013-08-13,49.99
52251,2013-08-13,35.0
52252,2013-08-13,4.99
52253,2013-08-13,34.99
52254,2013-08-13,24.99
52255,2013-08-13,53.99
52256,2013-08-13,8.99
52257,2013-08-13,3.99
52258,2013-08-13,24.99
52259,2013-08-13,7.95
52260,2013-08-13,8.99
52261,2013-08-13,4.99
52262,2013-08-13,28.99
52263,2013-08-13,4.99
52264,2013-08-13,34.99
52265,2013-08-13,3.99
52266,2013-08-13,2.29
52267,2013-08-13,28.99
52268,2013-08-13,2.29
52269,2013-08-13,120.0
52270,2013-08-13,49.99
52271,2013-08-13,21.49
52272,2013-08-13,8.99
52273,2013-08-13,35.0
52274,2013-08-13,35.0
52275,2013-08-13,4.99
52276,2013-08-13,2.29
52277,2013-08-13,21.98
52278,2013-08-13,7.95
52279,2013-08-13,21.98
52280,2013-08-13,54.99
52281,2013-08-13,2319.99
52282,2013-08-13,21.98
52283,2013-08-13,54.99
52284,2013-08-13,742.35
52285,2013-08-13,1214.85
52286,2013-08-13,8.99
52287,2013-08-13,769.49
52288,2013-08-13,69.99
52289,2013-08-13,53.99
52290,2013-08-13,539.99
52291,2013-08-13,3.99
52292,2013-08-13,21.49
52293,2013-08-13,539.99
52294,2013-08-13,63.5
52295,2013-08-13,2294.99
52296,2013-08-13,9.99
52297,2013-08-13,4.99
52298,2013-08-13,24.49
52299,2013-08-13,2319.99
52300,2013-08-13,2294.99
52301,2013-08-13,2294.99
52302,2013-08-13,1214.85
52303,2013-08-13,34.99
52304,2013-08-13,8.99
52305,2013-08-13,1214.85
52306,2013-08-13,539.99
52307,2013-08-13,21.49
52308,2013-08-13,2.29
52309,2013-08-13,1120.49
52310,2013-08-13,8.99
52311,2013-08-13,4.99
52312,2013-08-13,1120.49
52313,2013-08-13,34.99
52314,2013-08-13,539.99
52315,2013-08-13,21.49
52316,2013-08-13,2.29
52317,2013-08-13,539.99
52318,2013-08-13,2384.07
52319,2013-08-13,34.99
52320,2013-08-14,2319.99
52321,2013-08-14,2319.99
52322,2013-08-14,35.0
52323,2013-08-14,4.99
52324,2013-08-14,21.98
52325,2013-08-14,9.99
52326,2013-08-14,4.99
52327,2013-08-14,2319.99
52328,2013-08-14,9.99
52329,2013-08-14,4.99
52330,2013-08-14,4.99
52331,2013-08-14,8.99
52332,2013-08-14,8.99
52333,2013-08-14,49.99
52334,2013-08-14,4.99
52335,2013-08-14,24.99
52336,2013-08-14,2.29
52337,2013-08-14,4.99
52338,2013-08-14,24.99
52339,2013-08-14,2.29
52340,2013-08-14,29.99
52341,2013-08-14,4.99
52342,2013-08-14,4.99
52343,2013-08-14,7.95
52344,2013-08-14,34.99
52345,2013-08-14,564.99
52346,2013-08-14,9.99
52347,2013-08-14,4.99
52348,2013-08-14,34.99
52349,2013-08-14,2319.99
52350,2013-08-14,9.99
52351,2013-08-14,24.99
52352,2013-08-14,49.99
52353,2013-08-14,24.99
52354,2013-08-14,2.29
52355,2013-08-14,24.99
52356,2013-08-14,2.29
52357,2013-08-14,4.99
52358,2013-08-14,7.95
52359,2013-08-14,28.99
52360,2013-08-14,4.99
52361,2013-08-14,54.99
52362,2013-08-14,3.99
52363,2013-08-14,32.6
52364,2013-08-14,2.29
52365,2013-08-14,32.6
52366,2013-08-14,29.99
52367,2013-08-14,4.99
52368,2013-08-14,34.99
52369,2013-08-14,24.49
52370,2013-08-14,3.99
52371,2013-08-14,32.6
52372,2013-08-14,2.29
52373,2013-08-14,29.99
52374,2013-08-14,4.99
52375,2013-08-14,159.0
52376,2013-08-14,29.99
52377,2013-08-14,4.99
52378,2013-08-14,34.99
52379,2013-08-14,69.99
52380,2013-08-14,49.99
52381,2013-08-14,4.99
52382,2013-08-14,54.99
52383,2013-08-14,4.99
52384,2013-08-14,24.49
52385,2013-08-14,4.99
52386,2013-08-14,24.99
52387,2013-08-14,4.99
52388,2013-08-14,35.0
52389,2013-08-14,34.99
52390,2013-08-14,4.99
52391,2013-08-14,24.49
52392,2013-08-14,3.99
52393,2013-08-14,34.99
52394,2013-08-14,3.99
52395,2013-08-14,63.5
52396,2013-08-14,3.99
52397,2013-08-14,34.99
52398,2013-08-14,21.49
52399,2013-08-14,8.99
52400,2013-08-14,21.49
52401,2013-08-14,3.99
52402,2013-08-14,2.29
52403,2013-08-14,4.99
52404,2013-08-14,34.99
52405,2013-08-14,4.99
52406,2013-08-14,34.99
52407,2013-08-14,35.0
52408,2013-08-14,4.99
52409,2013-08-14,4.99
52410,2013-08-14,35.0
52411,2013-08-14,8.99
52412,2013-08-14,35.0
52413,2013-08-14,2.29
52414,2013-08-14,9.99
52415,2013-08-14,4.99
52416,2013-08-14,8.99
52417,2013-08-14,34.99
52418,2013-08-14,1700.99
52419,2013-08-14,24.99
52420,2013-08-14,3.99
52421,2013-08-14,53.99
52422,2013-08-14,24.49
52423,2013-08-14,2319.99
52424,2013-08-14,34.99
52425,2013-08-14,24.49
52426,2013-08-14,742.35
52427,2013-08-14,28.99
52428,2013-08-14,4.99
52429,2013-08-14,742.35
52430,2013-08-14,8.99
52431,2013-08-14,4.99
52432,2013-08-14,24.49
52433,2013-08-14,539.99
52434,2013-08-14,539.99
52435,2013-08-14,8.99
52436,2013-08-14,4.99
52437,2013-08-14,53.99
52438,2013-08-14,2443.35
52439,2013-08-14,8.99
52440,2013-08-14,4.99
52441,2013-08-14,8.99
52442,2013-08-14,2294.99
52443,2013-08-14,2384.07
52444,2013-08-14,34.99
52445,2013-08-14,49.99
52446,2013-08-14,8.99
52447,2013-08-14,2384.07
52448,2013-08-14,8.99
52449,2013-08-14,4.99
52450,2013-08-14,1120.49
52451,2013-08-14,34.99
52452,2013-08-14,1120.49
52453,2013-08-14,53.99
52454,2013-08-14,539.99
52455,2013-08-14,539.99
52456,2013-08-15,1120.49
52457,2013-08-15,34.99
52458,2013-08-15,8.99
52459,2013-08-15,53.99
52460,2013-08-15,2294.99
52461,2013-08-15,35.0
52462,2013-08-15,2.29
52463,2013-08-15,24.99
52464,2013-08-15,4.99
52465,2013-08-15,2.29
52466,2013-08-15,24.99
52467,2013-08-15,2.29
52468,2013-08-15,4.99
52469,2013-08-15,54.99
52470,2013-08-15,8.99
52471,2013-08-15,69.99
52472,2013-08-15,9.99
52473,2013-08-15,1700.99
52474,2013-08-15,24.99
52475,2013-08-15,3.99
52476,2013-08-15,34.99
52477,2013-08-15,8.99
52478,2013-08-15,1700.99
52479,2013-08-15,8.99
52480,2013-08-15,49.99
52481,2013-08-15,2.29
52482,2013-08-15,7.95
52483,2013-08-15,3.99
52484,2013-08-15,2.29
52485,2013-08-15,7.95
52486,2013-08-15,21.49
52487,2013-08-15,53.99
52488,2013-08-15,24.99
52489,2013-08-15,2.29
52490,2013-08-15,7.95
52491,2013-08-15,4.99
52492,2013-08-15,28.99
52493,2013-08-15,54.99
52494,2013-08-15,32.6
52495,2013-08-15,3.99
52496,2013-08-15,2.29
52497,2013-08-15,9.99
52498,2013-08-15,4.99
52499,2013-08-15,34.99
52500,2013-08-15,9.99
52501,2013-08-15,4.99
52502,2013-08-15,9.99
52503,2013-08-15,4.99
52504,2013-08-15,34.99
52505,2013-08-15,4.99
52506,2013-08-15,34.99
52507,2013-08-15,4.99
52508,2013-08-15,34.99
52509,2013-08-15,69.99
52510,2013-08-15,49.99
52511,2013-08-15,21.98
52512,2013-08-15,34.99
52513,2013-08-15,21.98
52514,2013-08-15,53.99
52515,2013-08-15,4.99
52516,2013-08-15,34.99
52517,2013-08-15,24.99
52518,2013-08-15,49.99
52519,2013-08-15,29.99
52520,2013-08-15,2.29
52521,2013-08-15,4.99
52522,2013-08-15,29.99
52523,2013-08-15,3.99
52524,2013-08-15,34.99
52525,2013-08-15,21.49
52526,2013-08-15,2.29
52527,2013-08-15,4.99
52528,2013-08-15,34.99
52529,2013-08-15,28.99
52530,2013-08-15,4.99
52531,2013-08-15,34.99
52532,2013-08-15,21.98
52533,2013-08-15,53.99
52534,2013-08-15,21.98
52535,2013-08-15,63.5
52536,2013-08-15,4.99
52537,2013-08-15,35.0
52538,2013-08-15,2.29
52539,2013-08-15,21.98
52540,2013-08-15,49.99
52541,2013-08-15,34.99
52542,2013-08-15,2294.99
52543,2013-08-15,21.98
52544,2013-08-15,9.99
52545,2013-08-15,4.99
52546,2013-08-15,8.99
